t x y
23.275000 16.021799 5.623154
23.300000 16.141475 5.562494
23.325000 16.262486 5.502872
23.350000 16.384840 5.444271
23.375000 16.508547 5.386678
23.400000 16.633615 5.330077
23.425000 16.760055 5.274454
23.450000 16.887876 5.219795
23.475000 17.017086 5.166086
23.500000 17.147697 5.113313
23.525000 17.279717 5.061464
23.550000 17.413157 5.010525
23.575000 17.548027 4.960482
23.600000 17.684336 4.911325
23.625000 17.822095 4.863039
23.650000 17.961315 4.815613
23.675000 18.102005 4.769035
23.700000 18.244177 4.723294
23.725000 18.387841 4.678377
23.750000 18.533008 4.634274
23.775000 18.679689 4.590974
23.800000 18.827895 4.548465
23.825000 18.977637 4.506738
23.850000 19.128926 4.465781
23.875000 19.281774 4.425585
23.900000 19.436192 4.386140
23.925000 19.592191 4.347436
23.950000 19.749784 4.309463
23.975000 19.908982 4.272213
24.000000 20.069797 4.235675
24.025000 20.232241 4.199842
24.050000 20.396325 4.164704
24.075000 20.562064 4.130253
24.100000 20.729467 4.096481
24.125000 20.898549 4.063379
24.150000 21.069321 4.030940
24.175000 21.241796 3.999155
24.200000 21.415987 3.968018
24.225000 21.591906 3.937521
24.250000 21.769567 3.907656
24.275000 21.948982 3.878417
24.300000 22.130164 3.849797
24.325000 22.313128 3.821789
24.350000 22.497885 3.794387
24.375000 22.684449 3.767584
24.400000 22.872834 3.741375
24.425000 23.063053 3.715754
24.450000 23.255120 3.690714
24.475000 23.449049 3.666251
24.500000 23.644853 3.642359
24.525000 23.842546 3.619033
24.550000 24.042142 3.596267
24.575000 24.243656 3.574057
24.600000 24.447101 3.552399
24.625000 24.652491 3.531287
24.650000 24.859841 3.510718
24.675000 25.069165 3.490687
24.700000 25.280478 3.471191
24.725000 25.493794 3.452225
24.750000 25.709127 3.433787
24.775000 25.926493 3.415872
24.800000 26.145905 3.398477
24.825000 26.367379 3.381600
24.850000 26.590929 3.365238
24.875000 26.816570 3.349387
24.900000 27.044317 3.334045
24.925000 27.274185 3.319210
24.950000 27.506189 3.304880
24.975000 27.740344 3.291052
25.000000 27.976664 3.277726
